2019-01-07 08:05:14:162,Supply Current,Supply Voltage,Load Current,Load Voltage,Soc1 Level,Soc2 Level,Soc3 Level,Soc4 Level,Soc5 Level,Soc1,Soc2,Soc3,Soc4,Soc5,B1Current,B2Current,B3Current,B4Current,B5Current,B1Voltage,B2Voltage,B3Voltage,B4Voltage,B5Voltage,B1RemainCapacity,B2RemainCapacity,B3RemainCapacity,B4RemainCapacity,B5RemainCapacity,B1EffectiveCurrent,B2EffectiveCurrent,B3EffectiveCurrent,B4EffectiveCurrent,B5EffectiveCurrent,B1RemianCapacityCoulombs,B2RemianCapacityCoulombs,B3RemianCapacityCoulombs,B4RemianCapacityCoulombs,B5RemianCapacityCoulombs,B1SecondarySoC,B2SecondarySoC,B3SecondarySoC,SW1State,SW2State,SW3State,SW4State,SW5State,SW6State,SW7State,idleUpRequest,BMSWarning,SW1Warning,SW2Warning,SW3Warning,SW4Warning,SW5Warning,SW6Warning,SW7Warning,BMSConfigureFailure,BMSBatteryReverseFailure,BMSFailure,CANDevTemperature,E1Current,E1Voltage,E2Current,E2Voltage,HCurrent,HVoltage,E1State,E2State,HState,BMSState,SwitchState       ,SW1STTExp,SW2STTExp,SW3STTExp,SW4STTExp,SW5STTExp,SW6STTExp,SW7STTExp,BMSAutoOfFTimeCount,BMSBatteryReverseFailure,FailureState   ,Bit0Failure,Bit1Failure,Bit2Failure,Bit3Failure,Bit4Failure,Bit5Failure,Bit6Failure,Bit7Failure,Bit8Failure,Bit9Failure,Bit10Failure,Bit11Failure,Bit12Failure,Bit13Failure,Bit14Failure,Bit15Failure
2019-01-07 08:13:40:350,0.000         ,0.000         ,0.000       ,0.002       ,4         ,5         ,5         ,-1        ,-1        ,75  ,100 ,100 ,-1  ,-1  ,0.00     ,1.40     ,0.00     ,-0.10    ,-0.10    ,12.86    ,14.49    ,13.22    ,0.00     ,0.00     ,75              ,130             ,120             ,-1              ,-1              ,0.2               ,1.2               ,0.2               ,0.0               ,0.0               ,270142                  ,468000                  ,432000                  ,0                       ,0                       ,80.6          ,98.3          ,100.0         ,OFF     ,ON      ,OFF     ,OFF     ,OFF     ,OFF     ,OFF     ,NoReq        ,Irregular ,Mismatch  ,OK        ,Mismatch  ,Mismatch  ,Mismatch  ,OK        ,Mismatch  ,Normal             ,Normal                  ,Normal    ,17               ,0.00     ,12.89    ,1.40     ,14.50    ,0.00    ,13.23   ,3      ,0      ,0     ,Failure ,On Before Cranking,ON       ,ON       ,ON       ,ON       ,ON       ,OFF      ,ON       ,0                  ,Normal                  ,Switch Mismatch,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml         ,Nml         ,Nml         ,Nml         ,Nml         ,Nml
2019-01-07 08:13:41:354,0.000         ,0.000         ,0.000       ,0.002       ,4         ,5         ,5         ,-1        ,-1        ,75  ,100 ,100 ,-1  ,-1  ,0.00     ,1.40     ,0.00     ,-0.10    ,-0.10    ,12.90    ,14.50    ,13.23    ,0.00     ,0.00     ,75              ,130             ,120             ,-1              ,-1              ,0.2               ,1.2               ,0.2               ,0.0               ,0.0               ,270142                  ,468000                  ,432000                  ,0                       ,0                       ,80.6          ,98.3          ,100.0         ,OFF     ,ON      ,OFF     ,OFF     ,OFF     ,OFF     ,OFF     ,NoReq        ,Irregular ,Mismatch  ,OK        ,Mismatch  ,Mismatch  ,Mismatch  ,OK        ,Mismatch  ,Normal             ,Normal                  ,Normal    ,17               ,0.00     ,12.90    ,1.40     ,14.53    ,0.00    ,13.23   ,3      ,0      ,0     ,Failure ,On Before Cranking,ON       ,ON       ,ON       ,ON       ,ON       ,OFF      ,ON       ,0                  ,Normal                  ,Switch Mismatch,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml         ,Nml         ,Nml         ,Nml         ,Nml         ,Nml
2019-01-07 08:13:42:369,0.000         ,0.000         ,0.000       ,0.002       ,4         ,5         ,5         ,-1        ,-1        ,75  ,100 ,100 ,-1  ,-1  ,0.00     ,1.40     ,0.00     ,-0.10    ,-0.10    ,12.92    ,14.54    ,13.25    ,0.00     ,0.00     ,75              ,130             ,120             ,-1              ,-1              ,0.2               ,1.2               ,0.2               ,0.0               ,0.0               ,270142                  ,468000                  ,432000                  ,0                       ,0                       ,80.6          ,98.3          ,100.0         ,OFF     ,ON      ,OFF     ,OFF     ,OFF     ,OFF     ,OFF     ,NoReq        ,Irregular ,Mismatch  ,OK        ,Mismatch  ,Mismatch  ,Mismatch  ,OK        ,Mismatch  ,Normal             ,Normal                  ,Normal    ,17               ,0.00     ,12.93    ,1.40     ,14.54    ,0.00    ,13.25   ,3      ,0      ,0     ,Failure ,On Before Cranking,ON       ,ON       ,ON       ,ON       ,ON       ,OFF      ,ON       ,0                  ,Normal                  ,Switch Mismatch,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml         ,Nml         ,Nml         ,Nml         ,Nml         ,Nml
2019-01-07 08:13:43:382,0.000         ,0.000         ,0.000       ,0.002       ,4         ,5         ,5         ,-1        ,-1        ,75  ,100 ,100 ,-1  ,-1  ,0.00     ,1.40     ,0.00     ,-0.10    ,-0.10    ,12.87    ,14.50    ,13.21    ,0.00     ,0.00     ,75              ,130             ,120             ,-1              ,-1              ,0.2               ,1.2               ,0.2               ,0.0               ,0.0               ,270142                  ,468000                  ,432000                  ,0                       ,0                       ,80.6          ,98.3          ,100.0         ,OFF     ,ON      ,OFF     ,OFF     ,OFF     ,OFF     ,OFF     ,NoReq        ,Irregular ,Mismatch  ,OK        ,Mismatch  ,Mismatch  ,Mismatch  ,OK        ,Mismatch  ,Normal             ,Normal                  ,Normal    ,17               ,0.00     ,12.87    ,1.40     ,14.51    ,0.00    ,13.23   ,3      ,0      ,0     ,Failure ,On Before Cranking,ON       ,ON       ,ON       ,ON       ,ON       ,OFF      ,ON       ,0                  ,Normal                  ,Switch Mismatch,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml         ,Nml         ,Nml         ,Nml         ,Nml         ,Nml
2019-01-07 08:13:44:396,0.000         ,0.000         ,0.000       ,0.002       ,4         ,5         ,5         ,-1        ,-1        ,75  ,100 ,100 ,-1  ,-1  ,0.00     ,1.40     ,0.00     ,-0.10    ,-0.10    ,12.89    ,14.50    ,13.23    ,0.00     ,0.00     ,75              ,130             ,120             ,-1              ,-1              ,0.2               ,1.2               ,0.2               ,0.0               ,0.0               ,270142                  ,468000                  ,432000                  ,0                       ,0                       ,80.6          ,98.3          ,100.0         ,OFF     ,ON      ,OFF     ,OFF     ,OFF     ,OFF     ,OFF     ,NoReq        ,Irregular ,Mismatch  ,OK        ,Mismatch  ,Mismatch  ,Mismatch  ,OK        ,Mismatch  ,Normal             ,Normal                  ,Normal    ,18               ,0.00     ,12.90    ,1.40     ,14.50    ,0.00    ,13.23   ,3      ,0      ,0     ,Failure ,On Before Cranking,ON       ,ON       ,ON       ,ON       ,ON       ,OFF      ,ON       ,0                  ,Normal                  ,Switch Mismatch,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml         ,Nml         ,Nml         ,Nml         ,Nml         ,Nml
2019-01-07 08:13:45:410,0.000         ,0.000         ,0.000       ,0.002       ,4         ,5         ,5         ,-1        ,-1        ,75  ,100 ,100 ,-1  ,-1  ,0.00     ,1.40     ,0.00     ,-0.10    ,-0.10    ,12.93    ,14.56    ,13.26    ,0.00     ,0.00     ,75              ,130             ,120             ,-1              ,-1              ,0.2               ,1.2               ,0.2               ,0.0               ,0.0               ,270142                  ,468000                  ,432000                  ,0                       ,0                       ,80.6          ,98.3          ,100.0         ,OFF     ,ON      ,OFF     ,OFF     ,OFF     ,OFF     ,OFF     ,NoReq        ,Irregular ,Mismatch  ,OK        ,Mismatch  ,Mismatch  ,Mismatch  ,OK        ,Mismatch  ,Normal             ,Normal                  ,Normal    ,17               ,0.00     ,12.93    ,1.40     ,14.55    ,0.00    ,13.26   ,3      ,0      ,0     ,Failure ,On Before Cranking,ON       ,ON       ,ON       ,ON       ,ON       ,OFF      ,ON       ,0                  ,Normal                  ,Switch Mismatch,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml         ,Nml         ,Nml         ,Nml         ,Nml         ,Nml
2019-01-07 08:13:46:424,0.000         ,0.000         ,0.000       ,0.002       ,4         ,5         ,5         ,-1        ,-1        ,75  ,100 ,100 ,-1  ,-1  ,0.00     ,1.40     ,0.00     ,-0.10    ,-0.10    ,12.86    ,14.50    ,13.22    ,0.00     ,0.00     ,75              ,130             ,120             ,-1              ,-1              ,0.2               ,1.2               ,0.2               ,0.0               ,0.0               ,270142                  ,468000                  ,432000                  ,0                       ,0                       ,80.6          ,98.3          ,100.0         ,OFF     ,ON      ,OFF     ,OFF     ,OFF     ,OFF     ,OFF     ,NoReq        ,Irregular ,Mismatch  ,OK        ,Mismatch  ,Mismatch  ,Mismatch  ,OK        ,Mismatch  ,Normal             ,Normal                  ,Normal    ,17               ,0.00     ,12.88    ,1.40     ,14.49    ,0.00    ,13.22   ,3      ,0      ,0     ,Failure ,On Before Cranking,ON       ,ON       ,ON       ,ON       ,ON       ,OFF      ,ON       ,0                  ,Normal                  ,Switch Mismatch,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml         ,Nml         ,Nml         ,Nml         ,Nml         ,Nml
2019-01-07 08:13:47:439,0.000         ,0.000         ,0.000       ,0.002       ,4         ,5         ,5         ,-1        ,-1        ,75  ,100 ,100 ,-1  ,-1  ,0.00     ,1.40     ,0.00     ,-0.10    ,-0.10    ,12.90    ,14.51    ,13.23    ,0.00     ,0.00     ,75              ,130             ,120             ,-1              ,-1              ,0.2               ,1.2               ,0.2               ,0.0               ,0.0               ,270142                  ,468000                  ,432000                  ,0                       ,0                       ,80.6          ,98.3          ,100.0         ,OFF     ,ON      ,OFF     ,OFF     ,OFF     ,OFF     ,OFF     ,NoReq        ,Irregular ,Mismatch  ,OK        ,Mismatch  ,Mismatch  ,Mismatch  ,OK        ,Mismatch  ,Normal             ,Normal                  ,Normal    ,18               ,0.00     ,12.90    ,1.40     ,14.50    ,0.00    ,13.23   ,3      ,0      ,0     ,Failure ,On Before Cranking,ON       ,ON       ,ON       ,ON       ,ON       ,OFF      ,ON       ,0                  ,Normal                  ,Switch Mismatch,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml         ,Nml         ,Nml         ,Nml         ,Nml         ,Nml
2019-01-07 08:13:48:453,0.000         ,0.000         ,0.000       ,0.002       ,4         ,5         ,5         ,-1        ,-1        ,75  ,100 ,100 ,-1  ,-1  ,0.00     ,1.40     ,0.00     ,-0.10    ,-0.10    ,12.93    ,14.56    ,13.26    ,0.00     ,0.00     ,75              ,130             ,120             ,-1              ,-1              ,0.2               ,1.2               ,0.2               ,0.0               ,0.0               ,270142                  ,468000                  ,432000                  ,0                       ,0                       ,80.6          ,98.3          ,100.0         ,OFF     ,ON      ,OFF     ,OFF     ,OFF     ,OFF     ,OFF     ,NoReq        ,Irregular ,Mismatch  ,OK        ,Mismatch  ,Mismatch  ,Mismatch  ,OK        ,Mismatch  ,Normal             ,Normal                  ,Normal    ,17               ,0.00     ,12.93    ,1.40     ,14.57    ,0.00    ,13.25   ,3      ,0      ,0     ,Failure ,On Before Cranking,ON       ,ON       ,ON       ,ON       ,ON       ,OFF      ,ON       ,0                  ,Normal                  ,Switch Mismatch,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml         ,Nml         ,Nml         ,Nml         ,Nml         ,Nml
2019-01-07 08:13:49:467,0.000         ,0.000         ,0.000       ,0.002       ,4         ,5         ,5         ,-1        ,-1        ,75  ,100 ,100 ,-1  ,-1  ,0.00     ,1.40     ,0.00     ,-0.10    ,-0.10    ,12.87    ,14.49    ,13.22    ,0.00     ,0.00     ,75              ,130             ,120             ,-1              ,-1              ,0.2               ,1.2               ,0.2               ,0.0               ,0.0               ,270142                  ,468000                  ,432000                  ,0                       ,0                       ,80.6          ,98.3          ,100.0         ,OFF     ,ON      ,OFF     ,OFF     ,OFF     ,OFF     ,OFF     ,NoReq        ,Irregular ,Mismatch  ,OK        ,Mismatch  ,Mismatch  ,Mismatch  ,OK        ,Mismatch  ,Normal             ,Normal                  ,Normal    ,17               ,0.00     ,12.89    ,1.40     ,14.50    ,0.00    ,13.22   ,3      ,0      ,0     ,Failure ,On Before Cranking,ON       ,ON       ,ON       ,ON       ,ON       ,OFF      ,ON       ,0                  ,Normal                  ,Switch Mismatch,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml         ,Nml         ,Nml         ,Nml         ,Nml         ,Nml
2019-01-07 08:13:50:481,0.000         ,0.000         ,0.000       ,0.002       ,4         ,5         ,5         ,-1        ,-1        ,75  ,100 ,100 ,-1  ,-1  ,0.00     ,1.40     ,0.00     ,-0.10    ,-0.10    ,12.90    ,14.53    ,13.23    ,0.00     ,0.00     ,75              ,130             ,120             ,-1              ,-1              ,0.2               ,1.2               ,0.2               ,0.0               ,0.0               ,270142                  ,468000                  ,432000                  ,0                       ,0                       ,80.6          ,98.3          ,100.0         ,OFF     ,ON      ,OFF     ,OFF     ,OFF     ,OFF     ,OFF     ,NoReq        ,Irregular ,Mismatch  ,OK        ,Mismatch  ,Mismatch  ,Mismatch  ,OK        ,Mismatch  ,Normal             ,Normal                  ,Normal    ,17               ,0.00     ,12.91    ,1.40     ,14.52    ,0.00    ,13.23   ,3      ,0      ,0     ,Failure ,On Before Cranking,ON       ,ON       ,ON       ,ON       ,ON       ,OFF      ,ON       ,0                  ,Normal                  ,Switch Mismatch,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml         ,Nml         ,Nml         ,Nml         ,Nml         ,Nml
2019-01-07 08:13:51:495,0.000         ,0.000         ,0.000       ,0.002       ,4         ,5         ,5         ,-1        ,-1        ,75  ,100 ,100 ,-1  ,-1  ,0.00     ,1.40     ,0.00     ,-0.10    ,-0.10    ,12.93    ,14.54    ,13.26    ,0.00     ,0.00     ,75              ,130             ,120             ,-1              ,-1              ,0.2               ,1.2               ,0.2               ,0.0               ,0.0               ,270142                  ,468000                  ,432000                  ,0                       ,0                       ,80.6          ,98.3          ,100.0         ,OFF     ,ON      ,OFF     ,OFF     ,OFF     ,OFF     ,OFF     ,NoReq        ,Irregular ,Mismatch  ,OK        ,Mismatch  ,Mismatch  ,Mismatch  ,OK        ,Mismatch  ,Normal             ,Normal                  ,Normal    ,17               ,0.00     ,12.93    ,1.40     ,14.54    ,0.00    ,13.26   ,3      ,0      ,0     ,Failure ,On Before Cranking,ON       ,ON       ,ON       ,ON       ,ON       ,OFF      ,ON       ,0                  ,Normal                  ,Switch Mismatch,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml         ,Nml         ,Nml         ,Nml         ,Nml         ,Nml
2019-01-07 08:13:52:509,0.000         ,0.000         ,0.000       ,0.002       ,4         ,5         ,5         ,-1        ,-1        ,75  ,100 ,100 ,-1  ,-1  ,0.00     ,1.40     ,0.00     ,-0.10    ,-0.10    ,12.87    ,14.49    ,13.21    ,0.00     ,0.00     ,75              ,130             ,120             ,-1              ,-1              ,0.2               ,1.2               ,0.2               ,0.0               ,0.0               ,270142                  ,468000                  ,432000                  ,0                       ,0                       ,80.6          ,98.3          ,100.0         ,OFF     ,ON      ,OFF     ,OFF     ,OFF     ,OFF     ,OFF     ,NoReq        ,Irregular ,Mismatch  ,OK        ,Mismatch  ,Mismatch  ,Mismatch  ,OK        ,Mismatch  ,Normal             ,Normal                  ,Normal    ,17               ,0.00     ,12.89    ,1.40     ,14.50    ,0.00    ,13.23   ,3      ,0      ,0     ,Failure ,On Before Cranking,ON       ,ON       ,ON       ,ON       ,ON       ,OFF      ,ON       ,0                  ,Normal                  ,Switch Mismatch,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml         ,Nml         ,Nml         ,Nml         ,Nml         ,Nml
2019-01-07 08:13:53:523,0.000         ,0.000         ,0.000       ,0.002       ,4         ,5         ,5         ,-1        ,-1        ,75  ,100 ,100 ,-1  ,-1  ,0.00     ,1.40     ,0.00     ,-0.10    ,-0.10    ,12.90    ,14.52    ,13.23    ,0.00     ,0.00     ,75              ,130             ,120             ,-1              ,-1              ,0.2               ,1.2               ,0.2               ,0.0               ,0.0               ,270142                  ,468000                  ,432000                  ,0                       ,0                       ,80.6          ,98.3          ,100.0         ,OFF     ,ON      ,OFF     ,OFF     ,OFF     ,OFF     ,OFF     ,NoReq        ,Irregular ,Mismatch  ,OK        ,Mismatch  ,Mismatch  ,Mismatch  ,OK        ,Mismatch  ,Normal             ,Normal                  ,Normal    ,17               ,0.00     ,12.90    ,1.40     ,14.53    ,0.00    ,13.23   ,3      ,0      ,0     ,Failure ,On Before Cranking,ON       ,ON       ,ON       ,ON       ,ON       ,OFF      ,ON       ,0                  ,Normal                  ,Switch Mismatch,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml        ,Nml         ,Nml         ,Nml         ,Nml         ,Nml         ,Nml
